season,week,game_type,quarter,quarter_type,home_team,home_full_name,home_division,home_conference,away_team,away_full_name,away_division,away_conference,home_team_score,away_team_score
2020,10,Regular season,2,Regulation,DET,Detroit Lions,North,NFC,WAS,Washington Commanders,East,NFC,17,3
2020,10,Regular season,3,Regulation,DET,Detroit Lions,North,NFC,WAS,Washington Commanders,East,NFC,24,10
2020,10,Regular season,4,Regulation,DET,Detroit Lions,North,NFC,WAS,Washington Commanders,East,NFC,30,27
2020,11,Regular season,1,Regulation,SEA,Seattle Seahawks,West,NFC,ARI,Arizona Cardinals,West,NFC,7,0
2020,11,Regular season,2,Regulation,SEA,Seattle Seahawks,West,NFC,ARI,Arizona Cardinals,West,NFC,16,7
2020,11,Regular season,3,Regulation,SEA,Seattle Seahawks,West,NFC,ARI,Arizona Cardinals,West,NFC,23,14
2020,11,Regular season,4,Regulation,SEA,Seattle Seahawks,West,NFC,ARI,Arizona Cardinals,West,NFC,28,21
2020,11,Regular season,1,Regulation,NO,New Orleans Saints,South,NFC,ATL,Atlanta Falcons,South,NFC,3,3
2020,11,Regular season,2,Regulation,NO,New Orleans Saints,South,NFC,ATL,Atlanta Falcons,South,NFC,10,9
2020,11,Regular season,3,Regulation,NO,New Orleans Saints,South,NFC,ATL,Atlanta Falcons,South,NFC,17,9
2020,11,Regular season,4,Regulation,NO,New Orleans Saints,South,NFC,ATL,Atlanta Falcons,South,NFC,24,9
2020,11,Regular season,1,Regulation,WAS,Washington Commanders,East,NFC,CIN,Cincinnati Bengals,North,AFC,7,0
2020,11,Regular season,2,Regulation,WAS,Washington Commanders,East,NFC,CIN,Cincinnati Bengals,North,AFC,7,9
2020,11,Regular season,3,Regulation,WAS,Washington Commanders,East,NFC,CIN,Cincinnati Bengals,North,AFC,17,9
2020,11,Regular season,4,Regulation,WAS,Washington Commanders,East,NFC,CIN,Cincinnati Bengals,North,AFC,20,9
2020,11,Regular season,1,Regulation,MIN,Minnesota Vikings,North,NFC,DAL,Dallas Cowboys,East,NFC,7,6
2020,11,Regular season,2,Regulation,MIN,Minnesota Vikings,North,NFC,DAL,Dallas Cowboys,East,NFC,7,16
2020,11,Regular season,3,Regulation,MIN,Minnesota Vikings,North,NFC,DAL,Dallas Cowboys,East,NFC,14,16
2020,11,Regular season,4,Regulation,MIN,Minnesota Vikings,North,NFC,DAL,Dallas Cowboys,East,NFC,28,31
2020,11,Regular season,1,Regulation,CAR,Carolina Panthers,South,NFC,DET,Detroit Lions,North,NFC,7,0
2020,11,Regular season,2,Regulation,CAR,Carolina Panthers,South,NFC,DET,Detroit Lions,North,NFC,7,0
2020,11,Regular season,3,Regulation,CAR,Carolina Panthers,South,NFC,DET,Detroit Lions,North,NFC,17,0
2020,11,Regular season,4,Regulation,CAR,Carolina Panthers,South,NFC,DET,Detroit Lions,North,NFC,20,0
2020,11,Regular season,1,Regulation,IND,Indianapolis Colts,South,AFC,GB,Green Bay Packers,North,NFC,7,7
2020,11,Regular season,2,Regulation,IND,Indianapolis Colts,South,AFC,GB,Green Bay Packers,North,NFC,14,28
2020,11,Regular season,3,Regulation,IND,Indianapolis Colts,South,AFC,GB,Green Bay Packers,North,NFC,25,28
2020,11,Regular season,4,Regulation,IND,Indianapolis Colts,South,AFC,GB,Green Bay Packers,North,NFC,31,31
2020,11,Regular season,5,Overtime,IND,Indianapolis Colts,South,AFC,GB,Green Bay Packers,North,NFC,34,31
2020,11,Regular season,1,Regulation,LV,Las Vegas Raiders,West,AFC,KC,Kansas City Chiefs,West,AFC,14,7
2020,11,Regular season,2,Regulation,LV,Las Vegas Raiders,West,AFC,KC,Kansas City Chiefs,West,AFC,17,14
2020,11,Regular season,3,Regulation,LV,Las Vegas Raiders,West,AFC,KC,Kansas City Chiefs,West,AFC,17,21
2020,11,Regular season,4,Regulation,LV,Las Vegas Raiders,West,AFC,KC,Kansas City Chiefs,West,AFC,31,35
2020,11,Regular season,1,Regulation,TB,Tampa Bay Buccaneers,South,NFC,LA,Los Angeles Rams,West,NFC,0,7
2020,11,Regular season,2,Regulation,TB,Tampa Bay Buccaneers,South,NFC,LA,Los Angeles Rams,West,NFC,14,17
2020,11,Regular season,3,Regulation,TB,Tampa Bay Buccaneers,South,NFC,LA,Los Angeles Rams,West,NFC,17,24
2020,11,Regular season,4,Regulation,TB,Tampa Bay Buccaneers,South,NFC,LA,Los Angeles Rams,West,NFC,24,27
2020,11,Regular season,1,Regulation,DEN,Denver Broncos,West,AFC,MIA,Miami Dolphins,East,AFC,7,7
2020,11,Regular season,2,Regulation,DEN,Denver Broncos,West,AFC,MIA,Miami Dolphins,East,AFC,13,10
2020,11,Regular season,3,Regulation,DEN,Denver Broncos,West,AFC,MIA,Miami Dolphins,East,AFC,20,10
2020,11,Regular season,4,Regulation,DEN,Denver Broncos,West,AFC,MIA,Miami Dolphins,East,AFC,20,13
2020,11,Regular season,1,Regulation,HOU,Houston Texans,South,AFC,NE,New England Patriots,East,AFC,7,7
2020,11,Regular season,2,Regulation,HOU,Houston Texans,South,AFC,NE,New England Patriots,East,AFC,21,10
2020,11,Regular season,3,Regulation,HOU,Houston Texans,South,AFC,NE,New England Patriots,East,AFC,24,17
2020,11,Regular season,4,Regulation,HOU,Houston Texans,South,AFC,NE,New England Patriots,East,AFC,27,20
2020,11,Regular season,1,Regulation,LAC,Los Angeles Chargers,West,AFC,NYJ,New York Jets,East,AFC,7,6
2020,11,Regular season,2,Regulation,LAC,Los Angeles Chargers,West,AFC,NYJ,New York Jets,East,AFC,24,6
2020,11,Regular season,3,Regulation,LAC,Los Angeles Chargers,West,AFC,NYJ,New York Jets,East,AFC,31,19
2020,11,Regular season,4,Regulation,LAC,Los Angeles Chargers,West,AFC,NYJ,New York Jets,East,AFC,34,28
2020,11,Regular season,1,Regulation,CLE,Cleveland Browns,North,AFC,PHI,Philadelphia Eagles,East,NFC,0,0
2020,11,Regular season,2,Regulation,CLE,Cleveland Browns,North,AFC,PHI,Philadelphia Eagles,East,NFC,7,0
2020,11,Regular season,3,Regulation,CLE,Cleveland Browns,North,AFC,PHI,Philadelphia Eagles,East,NFC,12,7
2020,11,Regular season,4,Regulation,CLE,Cleveland Browns,North,AFC,PHI,Philadelphia Eagles,East,NFC,22,17
2020,11,Regular season,1,Regulation,JAX,Jacksonville Jaguars,South,AFC,PIT,Pittsburgh Steelers,North,AFC,3,0
2020,11,Regular season,2,Regulation,JAX,Jacksonville Jaguars,South,AFC,PIT,Pittsburgh Steelers,North,AFC,3,17
2020,11,Regular season,3,Regulation,JAX,Jacksonville Jaguars,South,AFC,PIT,Pittsburgh Steelers,North,AFC,3,17
2020,11,Regular season,4,Regulation,JAX,Jacksonville Jaguars,South,AFC,PIT,Pittsburgh Steelers,North,AFC,3,27
2020,11,Regular season,1,Regulation,BAL,Baltimore Ravens,North,AFC,TEN,Tennesse Titans,South,AFC,3,7
2020,11,Regular season,2,Regulation,BAL,Baltimore Ravens,North,AFC,TEN,Tennesse Titans,South,AFC,14,10
2020,11,Regular season,3,Regulation,BAL,Baltimore Ravens,North,AFC,TEN,Tennesse Titans,South,AFC,21,13
2020,11,Regular season,4,Regulation,BAL,Baltimore Ravens,North,AFC,TEN,Tennesse Titans,South,AFC,24,24
2020,11,Regular season,5,Overtime,BAL,Baltimore Ravens,North,AFC,TEN,Tennesse Titans,South,AFC,24,30
2020,12,Regular season,1,Regulation,NE,New England Patriots,East,AFC,ARI,Arizona Cardinals,West,NFC,0,10
2020,12,Regular season,2,Regulation,NE,New England Patriots,East,AFC,ARI,Arizona Cardinals,West,NFC,7,10
2020,12,Regular season,3,Regulation,NE,New England Patriots,East,AFC,ARI,Arizona Cardinals,West,NFC,17,10
2020,12,Regular season,4,Regulation,NE,New England Patriots,East,AFC,ARI,Arizona Cardinals,West,NFC,20,17
2020,12,Regular season,1,Regulation,PIT,Pittsburgh Steelers,North,AFC,BAL,Baltimore Ravens,North,AFC,6,7
2020,12,Regular season,2,Regulation,PIT,Pittsburgh Steelers,North,AFC,BAL,Baltimore Ravens,North,AFC,12,7
2020,12,Regular season,3,Regulation,PIT,Pittsburgh Steelers,North,AFC,BAL,Baltimore Ravens,North,AFC,12,7
2020,12,Regular season,4,Regulation,PIT,Pittsburgh Steelers,North,AFC,BAL,Baltimore Ravens,North,AFC,19,14
2020,12,Regular season,1,Regulation,MIN,Minnesota Vikings,North,NFC,CAR,Carolina Panthers,South,NFC,7,0
2020,12,Regular season,2,Regulation,MIN,Minnesota Vikings,North,NFC,CAR,Carolina Panthers,South,NFC,10,7
2020,12,Regular season,3,Regulation,MIN,Minnesota Vikings,North,NFC,CAR,Carolina Panthers,South,NFC,10,21
2020,12,Regular season,4,Regulation,MIN,Minnesota Vikings,North,NFC,CAR,Carolina Panthers,South,NFC,28,27
2020,12,Regular season,1,Regulation,GB,Green Bay Packers,North,NFC,CHI,Chicago Bears,North,NFC,6,3
2020,12,Regular season,2,Regulation,GB,Green Bay Packers,North,NFC,CHI,Chicago Bears,North,NFC,27,10
2020,12,Regular season,3,Regulation,GB,Green Bay Packers,North,NFC,CHI,Chicago Bears,North,NFC,41,10
2020,12,Regular season,4,Regulation,GB,Green Bay Packers,North,NFC,CHI,Chicago Bears,North,NFC,41,25
2020,12,Regular season,1,Regulation,JAX,Jacksonville Jaguars,South,AFC,CLE,Cleveland Browns,North,AFC,3,7
2020,12,Regular season,2,Regulation,JAX,Jacksonville Jaguars,South,AFC,CLE,Cleveland Browns,North,AFC,13,17
2020,12,Regular season,3,Regulation,JAX,Jacksonville Jaguars,South,AFC,CLE,Cleveland Browns,North,AFC,19,20
2020,12,Regular season,4,Regulation,JAX,Jacksonville Jaguars,South,AFC,CLE,Cleveland Browns,North,AFC,25,27
2020,12,Regular season,1,Regulation,DET,Detroit Lions,North,NFC,HOU,Houston Texans,South,AFC,7,13
2020,12,Regular season,2,Regulation,DET,Detroit Lions,North,NFC,HOU,Houston Texans,South,AFC,14,23
2020,12,Regular season,3,Regulation,DET,Detroit Lions,North,NFC,HOU,Houston Texans,South,AFC,17,26
2020,12,Regular season,4,Regulation,DET,Detroit Lions,North,NFC,HOU,Houston Texans,South,AFC,25,41
2020,12,Regular season,1,Regulation,TB,Tampa Bay Buccaneers,South,NFC,KC,Kansas City Chiefs,West,AFC,0,17
2020,12,Regular season,2,Regulation,TB,Tampa Bay Buccaneers,South,NFC,KC,Kansas City Chiefs,West,AFC,7,20
2020,12,Regular season,3,Regulation,TB,Tampa Bay Buccaneers,South,NFC,KC,Kansas City Chiefs,West,AFC,10,27
2020,12,Regular season,4,Regulation,TB,Tampa Bay Buccaneers,South,NFC,KC,Kansas City Chiefs,West,AFC,24,27
2020,12,Regular season,1,Regulation,BUF,Buffalo Bills,East,AFC,LAC,Los Angeles Chargers,West,AFC,7,6
2020,12,Regular season,2,Regulation,BUF,Buffalo Bills,East,AFC,LAC,Los Angeles Chargers,West,AFC,17,6
2020,12,Regular season,3,Regulation,BUF,Buffalo Bills,East,AFC,LAC,Los Angeles Chargers,West,AFC,24,14
2020,12,Regular season,4,Regulation,BUF,Buffalo Bills,East,AFC,LAC,Los Angeles Chargers,West,AFC,27,17
2020,12,Regular season,1,Regulation,ATL,Atlanta Falcons,South,NFC,LV,Las Vegas Raiders,West,AFC,6,0
2020,12,Regular season,2,Regulation,ATL,Atlanta Falcons,South,NFC,LV,Las Vegas Raiders,West,AFC,16,3
2020,12,Regular season,3,Regulation,ATL,Atlanta Falcons,South,NFC,LV,Las Vegas Raiders,West,AFC,30,6
2020,12,Regular season,4,Regulation,ATL,Atlanta Falcons,South,NFC,LV,Las Vegas Raiders,West,AFC,43,6
2020,12,Regular season,1,Regulation,NYJ,New York Jets,East,AFC,MIA,Miami Dolphins,East,AFC,3,3
2020,12,Regular season,2,Regulation,NYJ,New York Jets,East,AFC,MIA,Miami Dolphins,East,AFC,3,13
2020,12,Regular season,3,Regulation,NYJ,New York Jets,East,AFC,MIA,Miami Dolphins,East,AFC,3,13
2020,12,Regular season,4,Regulation,NYJ,New York Jets,East,AFC,MIA,Miami Dolphins,East,AFC,3,20
2020,12,Regular season,1,Regulation,DEN,Denver Broncos,West,AFC,NO,New Orleans Saints,South,NFC,0,0
2020,12,Regular season,2,Regulation,DEN,Denver Broncos,West,AFC,NO,New Orleans Saints,South,NFC,0,17
2020,12,Regular season,3,Regulation,DEN,Denver Broncos,West,AFC,NO,New Orleans Saints,South,NFC,3,24
2020,12,Regular season,4,Regulation,DEN,Denver Broncos,West,AFC,NO,New Orleans Saints,South,NFC,3,31
2020,12,Regular season,1,Regulation,CIN,Cincinnati Bengals,North,AFC,NYG,New York Giants,East,NFC,7,7
2020,12,Regular season,2,Regulation,CIN,Cincinnati Bengals,North,AFC,NYG,New York Giants,East,NFC,10,10
2020,12,Regular season,3,Regulation,CIN,Cincinnati Bengals,North,AFC,NYG,New York Giants,East,NFC,10,13
2020,12,Regular season,4,Regulation,CIN,Cincinnati Bengals,North,AFC,NYG,New York Giants,East,NFC,17,19
2020,12,Regular season,1,Regulation,PHI,Philadelphia Eagles,East,NFC,SEA,Seattle Seahawks,West,NFC,0,0
2020,12,Regular season,2,Regulation,PHI,Philadelphia Eagles,East,NFC,SEA,Seattle Seahawks,West,NFC,6,14
2020,12,Regular season,3,Regulation,PHI,Philadelphia Eagles,East,NFC,SEA,Seattle Seahawks,West,NFC,9,17
2020,12,Regular season,4,Regulation,PHI,Philadelphia Eagles,East,NFC,SEA,Seattle Seahawks,West,NFC,17,23
2020,12,Regular season,1,Regulation,LA,Los Angeles Rams,West,NFC,SF,San Francisco 49ers,West,NFC,3,7
2020,12,Regular season,2,Regulation,LA,Los Angeles Rams,West,NFC,SF,San Francisco 49ers,West,NFC,3,7
2020,12,Regular season,3,Regulation,LA,Los Angeles Rams,West,NFC,SF,San Francisco 49ers,West,NFC,13,17
2020,12,Regular season,4,Regulation,LA,Los Angeles Rams,West,NFC,SF,San Francisco 49ers,West,NFC,20,23
2020,12,Regular season,1,Regulation,IND,Indianapolis Colts,South,AFC,TEN,Tennesse Titans,South,AFC,7,14
2020,12,Regular season,2,Regulation,IND,Indianapolis Colts,South,AFC,TEN,Tennesse Titans,South,AFC,14,35
2020,12,Regular season,3,Regulation,IND,Indianapolis Colts,South,AFC,TEN,Tennesse Titans,South,AFC,14,38
2020,12,Regular season,4,Regulation,IND,Indianapolis Colts,South,AFC,TEN,Tennesse Titans,South,AFC,26,45
2020,12,Regular season,1,Regulation,DAL,Dallas Cowboys,East,NFC,WAS,Washington Commanders,East,NFC,3,7
2020,12,Regular season,2,Regulation,DAL,Dallas Cowboys,East,NFC,WAS,Washington Commanders,East,NFC,13,17
2020,12,Regular season,3,Regulation,DAL,Dallas Cowboys,East,NFC,WAS,Washington Commanders,East,NFC,16,20
2020,12,Regular season,4,Regulation,DAL,Dallas Cowboys,East,NFC,WAS,Washington Commanders,East,NFC,16,41
2020,13,Regular season,1,Regulation,SF,San Francisco 49ers,West,NFC,BUF,Buffalo Bills,East,AFC,7,0
2020,13,Regular season,2,Regulation,SF,San Francisco 49ers,West,NFC,BUF,Buffalo Bills,East,AFC,7,17
2020,13,Regular season,3,Regulation,SF,San Francisco 49ers,West,NFC,BUF,Buffalo Bills,East,AFC,17,27
2020,13,Regular season,4,Regulation,SF,San Francisco 49ers,West,NFC,BUF,Buffalo Bills,East,AFC,24,34
2020,13,Regular season,1,Regulation,MIA,Miami Dolphins,East,AFC,CIN,Cincinnati Bengals,North,AFC,0,7
2020,13,Regular season,2,Regulation,MIA,Miami Dolphins,East,AFC,CIN,Cincinnati Bengals,North,AFC,6,7
2020,13,Regular season,3,Regulation,MIA,Miami Dolphins,East,AFC,CIN,Cincinnati Bengals,North,AFC,16,7
2020,13,Regular season,4,Regulation,MIA,Miami Dolphins,East,AFC,CIN,Cincinnati Bengals,North,AFC,19,7
2020,13,Regular season,1,Regulation,TEN,Tennesse Titans,South,AFC,CLE,Cleveland Browns,North,AFC,0,10
2020,13,Regular season,2,Regulation,TEN,Tennesse Titans,South,AFC,CLE,Cleveland Browns,North,AFC,7,38
2020,13,Regular season,3,Regulation,TEN,Tennesse Titans,South,AFC,CLE,Cleveland Browns,North,AFC,21,41
2020,13,Regular season,4,Regulation,TEN,Tennesse Titans,South,AFC,CLE,Cleveland Browns,North,AFC,35,41
2020,13,Regular season,1,Regulation,BAL,Baltimore Ravens,North,AFC,DAL,Dallas Cowboys,East,NFC,7,3
2020,13,Regular season,2,Regulation,BAL,Baltimore Ravens,North,AFC,DAL,Dallas Cowboys,East,NFC,17,10
2020,13,Regular season,3,Regulation,BAL,Baltimore Ravens,North,AFC,DAL,Dallas Cowboys,East,NFC,24,10
2020,13,Regular season,4,Regulation,BAL,Baltimore Ravens,North,AFC,DAL,Dallas Cowboys,East,NFC,34,17
2020,13,Regular season,1,Regulation,KC,Kansas City Chiefs,West,AFC,DEN,Denver Broncos,West,AFC,3,3
2020,13,Regular season,2,Regulation,KC,Kansas City Chiefs,West,AFC,DEN,Denver Broncos,West,AFC,9,10
2020,13,Regular season,3,Regulation,KC,Kansas City Chiefs,West,AFC,DEN,Denver Broncos,West,AFC,19,16
2020,13,Regular season,4,Regulation,KC,Kansas City Chiefs,West,AFC,DEN,Denver Broncos,West,AFC,22,16
2020,13,Regular season,1,Regulation,CHI,Chicago Bears,North,NFC,DET,Detroit Lions,North,NFC,9,6
2020,13,Regular season,2,Regulation,CHI,Chicago Bears,North,NFC,DET,Detroit Lions,North,NFC,23,13
2020,13,Regular season,3,Regulation,CHI,Chicago Bears,North,NFC,DET,Detroit Lions,North,NFC,23,20
2020,13,Regular season,4,Regulation,CHI,Chicago Bears,North,NFC,DET,Detroit Lions,North,NFC,30,34
2020,13,Regular season,1,Regulation,HOU,Houston Texans,South,AFC,IND,Indianapolis Colts,South,AFC,10,14
2020,13,Regular season,2,Regulation,HOU,Houston Texans,South,AFC,IND,Indianapolis Colts,South,AFC,20,24
2020,13,Regular season,3,Regulation,HOU,Houston Texans,South,AFC,IND,Indianapolis Colts,South,AFC,20,24
2020,13,Regular season,4,Regulation,HOU,Houston Texans,South,AFC,IND,Indianapolis Colts,South,AFC,20,26
2020,13,Regular season,1,Regulation,MIN,Minnesota Vikings,North,NFC,JAX,Jacksonville Jaguars,South,AFC,0,9
2020,13,Regular season,2,Regulation,MIN,Minnesota Vikings,North,NFC,JAX,Jacksonville Jaguars,South,AFC,6,9
2020,13,Regular season,3,Regulation,MIN,Minnesota Vikings,North,NFC,JAX,Jacksonville Jaguars,South,AFC,19,16
2020,13,Regular season,4,Regulation,MIN,Minnesota Vikings,North,NFC,JAX,Jacksonville Jaguars,South,AFC,24,24
2020,13,Regular season,5,Overtime,MIN,Minnesota Vikings,North,NFC,JAX,Jacksonville Jaguars,South,AFC,27,24
2020,13,Regular season,1,Regulation,ARI,Arizona Cardinals,West,NFC,LA,Los Angeles Rams,West,NFC,7,0
2020,13,Regular season,2,Regulation,ARI,Arizona Cardinals,West,NFC,LA,Los Angeles Rams,West,NFC,7,14
2020,13,Regular season,3,Regulation,ARI,Arizona Cardinals,West,NFC,LA,Los Angeles Rams,West,NFC,14,17
2020,13,Regular season,4,Regulation,ARI,Arizona Cardinals,West,NFC,LA,Los Angeles Rams,West,NFC,28,38
2020,13,Regular season,1,Regulation,NYJ,New York Jets,East,AFC,LV,Las Vegas Raiders,West,AFC,7,7
2020,13,Regular season,2,Regulation,NYJ,New York Jets,East,AFC,LV,Las Vegas Raiders,West,AFC,13,17
2020,13,Regular season,3,Regulation,NYJ,New York Jets,East,AFC,LV,Las Vegas Raiders,West,AFC,13,24
2020,13,Regular season,4,Regulation,NYJ,New York Jets,East,AFC,LV,Las Vegas Raiders,West,AFC,28,31
2020,13,Regular season,1,Regulation,LAC,Los Angeles Chargers,West,AFC,NE,New England Patriots,East,AFC,0,7
2020,13,Regular season,2,Regulation,LAC,Los Angeles Chargers,West,AFC,NE,New England Patriots,East,AFC,0,28
2020,13,Regular season,3,Regulation,LAC,Los Angeles Chargers,West,AFC,NE,New England Patriots,East,AFC,0,35
2020,13,Regular season,4,Regulation,LAC,Los Angeles Chargers,West,AFC,NE,New England Patriots,East,AFC,0,45
2020,13,Regular season,1,Regulation,ATL,Atlanta Falcons,South,NFC,NO,New Orleans Saints,South,NFC,3,7
2020,13,Regular season,2,Regulation,ATL,Atlanta Falcons,South,NFC,NO,New Orleans Saints,South,NFC,9,14
2020,13,Regular season,3,Regulation,ATL,Atlanta Falcons,South,NFC,NO,New Orleans Saints,South,NFC,9,21
2020,13,Regular season,4,Regulation,ATL,Atlanta Falcons,South,NFC,NO,New Orleans Saints,South,NFC,16,21
2020,13,Regular season,1,Regulation,SEA,Seattle Seahawks,West,NFC,NYG,New York Giants,East,NFC,3,0
2020,13,Regular season,2,Regulation,SEA,Seattle Seahawks,West,NFC,NYG,New York Giants,East,NFC,5,0
2020,13,Regular season,3,Regulation,SEA,Seattle Seahawks,West,NFC,NYG,New York Giants,East,NFC,5,14
2020,13,Regular season,4,Regulation,SEA,Seattle Seahawks,West,NFC,NYG,New York Giants,East,NFC,12,17
2020,13,Regular season,1,Regulation,GB,Green Bay Packers,North,NFC,PHI,Philadelphia Eagles,East,NFC,0,3
2020,13,Regular season,2,Regulation,GB,Green Bay Packers,North,NFC,PHI,Philadelphia Eagles,East,NFC,14,3
2020,13,Regular season,3,Regulation,GB,Green Bay Packers,North,NFC,PHI,Philadelphia Eagles,East,NFC,20,3
2020,13,Regular season,4,Regulation,GB,Green Bay Packers,North,NFC,PHI,Philadelphia Eagles,East,NFC,30,16
2020,13,Regular season,1,Regulation,PIT,Pittsburgh Steelers,North,AFC,WAS,Washington Commanders,East,NFC,0,0
2020,13,Regular season,2,Regulation,PIT,Pittsburgh Steelers,North,AFC,WAS,Washington Commanders,East,NFC,14,3
2020,13,Regular season,3,Regulation,PIT,Pittsburgh Steelers,North,AFC,WAS,Washington Commanders,East,NFC,14,10
2020,13,Regular season,4,Regulation,PIT,Pittsburgh Steelers,North,AFC,WAS,Washington Commanders,East,NFC,17,23
2020,14,Regular season,1,Regulation,NYG,New York Giants,East,NFC,ARI,Arizona Cardinals,West,NFC,0,3
2020,14,Regular season,2,Regulation,NYG,New York Giants,East,NFC,ARI,Arizona Cardinals,West,NFC,0,13
2020,14,Regular season,3,Regulation,NYG,New York Giants,East,NFC,ARI,Arizona Cardinals,West,NFC,7,20
2020,14,Regular season,4,Regulation,NYG,New York Giants,East,NFC,ARI,Arizona Cardinals,West,NFC,7,26
2020,14,Regular season,1,Regulation,LAC,Los Angeles Chargers,West,AFC,ATL,Atlanta Falcons,South,NFC,7,7
2020,14,Regular season,2,Regulation,LAC,Los Angeles Chargers,West,AFC,ATL,Atlanta Falcons,South,NFC,10,17
2020,14,Regular season,3,Regulation,LAC,Los Angeles Chargers,West,AFC,ATL,Atlanta Falcons,South,NFC,17,17
2020,14,Regular season,4,Regulation,LAC,Los Angeles Chargers,West,AFC,ATL,Atlanta Falcons,South,NFC,20,17
2020,14,Regular season,1,Regulation,CLE,Cleveland Browns,North,AFC,BAL,Baltimore Ravens,North,AFC,7,7
2020,14,Regular season,2,Regulation,CLE,Cleveland Browns,North,AFC,BAL,Baltimore Ravens,North,AFC,14,21
2020,14,Regular season,3,Regulation,CLE,Cleveland Browns,North,AFC,BAL,Baltimore Ravens,North,AFC,20,34
2020,14,Regular season,4,Regulation,CLE,Cleveland Browns,North,AFC,BAL,Baltimore Ravens,North,AFC,42,47
2020,14,Regular season,1,Regulation,CIN,Cincinnati Bengals,North,AFC,DAL,Dallas Cowboys,East,NFC,0,10
2020,14,Regular season,2,Regulation,CIN,Cincinnati Bengals,North,AFC,DAL,Dallas Cowboys,East,NFC,7,17
2020,14,Regular season,3,Regulation,CIN,Cincinnati Bengals,North,AFC,DAL,Dallas Cowboys,East,NFC,7,20
2020,14,Regular season,4,Regulation,CIN,Cincinnati Bengals,North,AFC,DAL,Dallas Cowboys,East,NFC,7,30
2020,14,Regular season,1,Regulation,CAR,Carolina Panthers,South,NFC,DEN,Denver Broncos,West,AFC,0,6
2020,14,Regular season,2,Regulation,CAR,Carolina Panthers,South,NFC,DEN,Denver Broncos,West,AFC,7,13
